"times","east","north"
2006.3326,0.58568,0.20785
2006.3354,0.583699,0.209016
2006.3381,0.585576,0.206764
2006.3409,0.58438,0.208043
2006.3436,0.584926,0.208222
2006.3463,0.584139,0.206984
2006.3491,0.58383,0.20822
2006.3518,0.584182,0.207882
2006.3546,0.583687,0.208038
2006.3573,0.584664,0.205969
2006.36,0.582778,0.206174
2006.3628,0.584008,0.20784
2006.3655,0.58544,0.208005
2006.3682,0.584931,0.207544
2006.371,0.583254,0.20734
2006.3737,0.582834,0.206071
2006.3765,0.582318,0.206424
2006.3792,0.58385,0.206675
2006.3819,0.581494,0.204782
2006.3847,0.583469,0.2068
2006.3874,0.583925,0.206654
2006.3901,0.584544,0.205939
2006.3929,0.585188,0.206046
2006.3956,0.583488,0.207299
2006.3984,0.583661,0.205176
2006.4011,0.583935,0.205296
2006.4038,0.584704,0.204056
2006.4066,0.583862,0.205123
2006.4093,0.582702,0.206158
2006.412,0.583283,0.207026
2006.4148,0.580744,0.205848
2006.4175,0.582381,0.206172
2006.4203,0.584451,0.205162
2006.423,0.581878,0.204674
2006.4257,0.581836,0.206711
2006.4285,0.58264,0.205106
2006.4312,0.582906,0.206696
2006.4339,0.583468,0.205545
2006.4367,0.583874,0.20427
2006.4394,0.583147,0.205119
2006.4422,0.583105,0.20381
2006.4449,0.582489,0.205576
2006.4476,0.580441,0.202266
2006.4504,0.582353,0.20545
2006.4531,0.582478,0.203848
2006.4559,0.580735,0.20324
2006.4586,0.581542,0.203859
2006.4613,0.580532,0.203633
2006.4641,0.578614,0.203596
2006.4668,0.581268,0.205887
2006.4695,0.58093,0.203295
2006.4723,0.580618,0.204656
2006.475,0.581533,0.202889
2006.4778,0.581557,0.201167
2006.4805,0.582688,0.201025
2006.4832,0.581752,0.203652
2006.486,0.579722,0.203067
2006.4887,0.580109,0.20151
2006.4914,0.578371,0.202207
2006.4942,0.580524,0.202237
2006.4969,0.579287,0.20206
2006.4997,0.580281,0.202332
2006.5024,0.581802,0.202948
2006.5051,0.579274,0.203287
2006.5079,0.579951,0.200677
2006.5106,0.579977,0.202634
2006.5133,0.584004,0.203178
2006.5161,0.583298,0.202614
2006.5188,0.58042,0.201775
2006.5216,0.578931,0.200546
2006.5243,0.579578,0.201656
2006.527,0.583217,0.201713
2006.5298,0.582385,0.20106
2006.5325,0.582777,0.201887
2006.5352,0.581588,0.200907
2006.538,0.579658,0.20136
2006.5407,0.578846,0.201681
2006.5435,0.582418,0.200144
2006.5462,0.582668,0.201611
2006.5489,0.583721,0.201161
2006.5517,0.581656,0.201356
2006.5544,0.582599,0.200681
2006.5572,0.581988,0.199005
2006.5599,0.582111,0.198854
2006.5626,0.581711,0.201241
2006.5654,0.58126,0.201817
2006.5681,0.580624,0.200783
2006.5708,0.581236,0.201303
2006.5736,0.579096,0.201472
2006.5763,0.580864,0.200002
2006.5791,0.580902,0.201073
2006.5818,0.581934,0.20212
2006.5845,0.582158,0.200696
2006.5873,0.581659,0.202555
2006.59,0.582648,0.200515
2006.5927,0.579502,0.203592
2006.5955,0.58046,0.201556
2006.5982,0.580562,0.200719
2006.601,0.578938,0.203127
2006.6037,0.58098,0.200877
2006.6064,0.57885,0.200013
2006.6092,0.582409,0.200921
2006.6119,0.581771,0.201834
2006.6146,0.578819,0.201325
2006.6174,0.580241,0.202315
2006.6201,0.579048,0.201723
2006.6229,0.579621,0.200684
2006.6256,0.579523,0.201553
2006.6283,0.578355,0.200659
2006.6311,0.579805,0.201832
2006.6338,0.580081,0.202196
2006.6366,0.583921,0.200617
2006.6393,0.582327,0.201354
2006.642,0.58033,0.202072
2006.6448,0.578617,0.202184
2006.6475,0.578615,0.19903
2006.6502,0.579455,0.200837
2006.653,0.579895,0.200426
2006.6557,0.580163,0.202526
2006.6585,0.581012,0.200599
2006.6612,0.579471,0.203391
2006.6639,0.577974,0.200143
2006.6667,0.577542,0.202997
2006.6694,0.580154,0.202232
2006.6721,0.580186,0.201565
2006.6749,0.581464,0.203896
2006.6776,0.581131,0.202211
2006.6804,0.581469,0.198584
2006.6831,0.577642,0.200643
2006.6858,0.576111,0.20177
2006.6886,0.57917,0.200836
2006.6913,0.579769,0.20318
2006.694,0.580958,0.200664
2006.6968,0.579395,0.200999
2006.6995,0.580986,0.201964
2006.7023,0.577586,0.20323
2006.705,0.582228,0.204703
2006.7077,0.57833,0.202176
2006.7105,0.579272,0.201773
2006.7132,0.580154,0.203413
2006.7159,0.578599,0.201542
2006.7187,0.581539,0.202421
2006.7214,0.576936,0.200365
2006.7242,0.578191,0.200071
2006.7269,0.578966,0.201004
2006.7296,0.578673,0.20304
2006.7324,0.580529,0.202419
2006.7351,0.580051,0.202329
2006.7379,0.581398,0.204035
2006.7406,0.579535,0.201805
2006.7433,0.580532,0.203221
2006.7461,0.580207,0.20224
2006.7488,0.582249,0.202578
2006.7515,0.581294,0.205097
2006.7543,0.57856,0.20297
2006.757,0.580108,0.202751
2006.7598,0.58221,0.202162
2006.7625,0.581366,0.20243
2006.7652,0.58016,0.203459
2006.768,0.580171,0.202962
2006.7707,0.580214,0.203598
2006.7734,0.582461,0.205919
2006.7762,0.580069,0.204146
2006.7789,0.578477,0.204
2006.7817,0.578293,0.204228
2006.7844,0.581953,0.205566
2006.7871,0.578631,0.202743
2006.7899,0.578734,0.203354
2006.7926,0.579692,0.204848
2006.7953,0.578859,0.201226
2006.7981,0.578684,0.202854
2006.8008,0.578699,0.202454
2006.8036,0.578721,0.202613
2006.8063,0.577511,0.202937
2006.809,0.578148,0.202738
2006.8118,0.578206,0.201279
2006.8145,0.578276,0.202154
2006.8172,0.578098,0.202729
2006.82,0.576516,0.204746
2006.8227,0.578204,0.204785
2006.8255,0.577199,0.203349
2006.8282,0.577231,0.203413
2006.8309,0.577256,0.202835
2006.8337,0.577503,0.202121
2006.8364,0.578854,0.202221
2006.8392,0.578681,0.20163
2006.8419,0.578681,0.201559
2006.8446,0.576766,0.202016
2006.8474,0.576717,0.20247
2006.8501,0.578593,0.203818
2006.8528,0.576517,0.200945
2006.8556,0.57747,0.203586
2006.8583,0.576217,0.20274
2006.8611,0.577789,0.20291
2006.8638,0.575708,0.200613
2006.8665,0.577976,0.20273
2006.8693,0.575347,0.202133
2006.872,0.576753,0.20207
2006.8747,0.577839,0.201932
2006.8775,0.577303,0.201031
2006.8802,0.57777,0.202958
2006.883,0.576196,0.203701
2006.8857,0.576882,0.203108
2006.8884,0.576986,0.202658
2006.8912,0.57724,0.20216
2006.8939,0.577884,0.201454
2006.8966,0.576699,0.202522
2006.8994,0.576711,0.203267
2006.9021,0.577344,0.202923
2006.9049,0.577391,0.203217
2006.9076,0.576269,0.201589
2006.9103,0.577357,0.198368
2006.9131,0.5773,0.202475
2006.9158,0.577938,0.203939
2006.9185,0.574702,0.201521
2006.9213,0.577407,0.203216
2006.924,0.577932,0.20256
2006.9268,0.576015,0.201793
2006.9295,0.57577,0.202374
2006.9322,0.576387,0.20146
2006.935,0.576029,0.200676
2006.9377,0.577608,0.199523
2006.9405,0.575619,0.200083
2006.9432,0.574422,0.201484
2006.9459,0.57644,0.19899
2006.9487,0.575239,0.199796
2006.9514,0.574698,0.201364
2006.9541,0.575293,0.201358
2006.9569,0.574695,0.19859
2006.9596,0.576998,0.203288
2006.9624,0.574908,0.200982
2006.9651,0.576609,0.202462
2006.9678,0.575653,0.200477
2006.9706,0.574268,0.20235
2006.9733,0.57538,0.202005
2006.976,0.577522,0.198773
2006.9788,0.576724,0.200224
2006.9815,0.575839,0.201137
2006.9843,0.573637,0.201777
2006.987,0.576303,0.202085
2006.9897,0.575527,0.197963
2006.9925,0.575876,0.195773
2006.9952,0.576186,0.201054
2006.9979,0.576445,0.201746
2007.0007,0.575049,0.199165
2007.0034,0.575228,0.199631
2007.0062,0.574496,0.200738
2007.0089,0.574498,0.200781
2007.0116,0.572879,0.202669
2007.0144,0.574398,0.201119
2007.0171,0.574375,0.200905
2007.0198,0.574424,0.202165
2007.0226,0.574338,0.20211
2007.0253,0.576574,0.202543
2007.0281,0.576978,0.207307
2007.0308,0.577732,0.205695
2007.0335,0.575057,0.202125
2007.0363,0.573968,0.20317
2007.039,0.575561,0.202696
2007.0418,0.576067,0.20371
2007.0445,0.574571,0.203054
2007.0472,0.575265,0.201641
2007.05,0.575575,0.203704
2007.0527,0.575352,0.202234
2007.0554,0.577262,0.204171
2007.0582,0.576001,0.201407
2007.0609,0.574928,0.20322
2007.0637,0.574405,0.202331
2007.0664,0.573906,0.202838
2007.0691,0.575981,0.202991
2007.0719,0.577194,0.203806
2007.0746,0.575233,0.200005
2007.0773,0.576441,0.202474
2007.0801,0.574107,0.201405
2007.0828,0.573806,0.200653
2007.0856,0.577175,0.199759
2007.0883,0.576442,0.201729
2007.091,0.575459,0.201555
2007.0938,0.574892,0.200544
2007.0965,0.574981,0.202982
2007.0992,0.576841,0.202286
2007.102,0.576279,0.203038
2007.1047,0.577013,0.200302
2007.1075,0.576767,0.201657
2007.1102,0.574891,0.200959
2007.1129,0.577968,0.205244
2007.1157,0.575037,0.201566
2007.1184,0.577097,0.201867
2007.1211,0.575688,0.200879
2007.1239,0.575039,0.19932
2007.1266,0.574111,0.199179
2007.1294,0.573467,0.200422
2007.1321,0.574812,0.200743
2007.1348,0.574261,0.200648
2007.1376,0.575298,0.201386
2007.1403,0.574612,0.200202
2007.1431,0.577464,0.201887
2007.1458,0.577432,0.200285
2007.1485,0.575184,0.201647
2007.1513,0.575187,0.202573
2007.154,0.573932,0.201842
2007.1567,0.576916,0.200013
2007.1595,0.573438,0.200799
2007.1622,0.575564,0.201328
2007.165,0.575449,0.202321
2007.1677,0.575319,0.202511
2007.1704,0.575133,0.201247
2007.1732,0.575461,0.201656
2007.1759,0.574474,0.199911
2007.1786,0.574401,0.200646
2007.1814,0.573836,0.200839
2007.1841,0.57397,0.200264
2007.1869,0.575037,0.199565
2007.1896,0.576724,0.199455
2007.1923,0.573548,0.200877
2007.1951,0.572959,0.200155
2007.1978,0.573896,0.199831
2007.2005,0.574129,0.202173
2007.2033,0.573788,0.200677
2007.206,0.573463,0.199608
2007.2088,0.572823,0.199235
2007.2115,0.573194,0.197093
2007.2142,0.574122,0.198588
2007.217,0.576598,0.198237
2007.2197,0.571693,0.19864
2007.2225,0.575303,0.199505
2007.2252,0.573436,0.198967
2007.2279,0.572588,0.199308
2007.2307,0.572734,0.200203
2007.2334,0.574191,0.199683
2007.2361,0.570906,0.202617
2007.2389,0.57263,0.199016
2007.2416,0.57343,0.201763
2007.2444,0.572847,0.200999
2007.2471,0.571617,0.200065
2007.2498,0.570958,0.199731
2007.2526,0.570714,0.200069
2007.2553,0.571427,0.200984
2007.258,0.570182,0.201307
2007.2608,0.570589,0.201778
2007.2635,0.570226,0.200247
2007.2663,0.57089,0.197674
2007.269,0.571214,0.199056
2007.2717,0.570331,0.197816
2007.2745,0.569252,0.199298
2007.2772,0.568824,0.198814
2007.2799,0.570417,0.200793
2007.2827,0.569685,0.199904
2007.2854,0.56873,0.200655
2007.2882,0.570256,0.199155
2007.2909,0.569565,0.200167
2007.2936,0.567131,0.199502
2007.2964,0.569457,0.200101
2007.2991,0.570609,0.199662
2007.3018,0.57115,0.198523
2007.3046,0.56909,0.199213
2007.3073,0.569442,0.199652
2007.3101,0.570927,0.198595
2007.3128,0.570874,0.199224
2007.3155,0.570366,0.200231
2007.3183,0.570293,0.19936
2007.321,0.57085,0.197704
2007.3238,0.569141,0.199528
2007.3265,0.569075,0.19792
2007.3292,0.567745,0.197543
2007.332,0.568482,0.19887
2007.3347,0.567337,0.197105
2007.3374,0.568408,0.197824
2007.3402,0.567713,0.197659
2007.3429,0.569306,0.198582
2007.3457,0.568885,0.197783
2007.3484,0.567158,0.199071
2007.3511,0.56813,0.199937
2007.3539,0.566829,0.200936
2007.3566,0.568745,0.200546
2007.3593,0.569533,0.198743
2007.3621,0.568897,0.198984
2007.3648,0.569159,0.199107
2007.3676,0.569128,0.199319
2007.3703,0.56881,0.199628
2007.373,0.567769,0.198796
2007.3758,0.567649,0.197764
2007.3785,0.569781,0.197817
2007.3812,0.567719,0.197671
2007.384,0.566808,0.197314
2007.3867,0.56672,0.198915
2007.3895,0.567623,0.197585
2007.3922,0.568162,0.198508
2007.3949,0.568756,0.198083
2007.3977,0.569416,0.196534
2007.4004,0.568078,0.198903
2007.4031,0.567246,0.195785
2007.4059,0.566463,0.197052
2007.4086,0.567433,0.196693
2007.4114,0.567544,0.196662
2007.4141,0.568387,0.197391
2007.4168,0.566949,0.196581
2007.4196,0.565526,0.196616
2007.4223,0.566948,0.196331
2007.4251,0.566805,0.195698
2007.4278,0.560772,0.196266
2007.4305,0.564213,0.195073
2007.4333,0.566743,0.196635
2007.436,0.567187,0.197232
2007.4387,0.567243,0.196662
2007.4415,0.565361,0.197879
2007.4442,0.564893,0.195398
2007.447,0.565577,0.196092
2007.4497,0.566944,0.195727
2007.4524,0.566737,0.196157
2007.4552,0.567424,0.1957
2007.4579,0.568688,0.196446
2007.4606,0.566594,0.195551
2007.4634,0.567388,0.19425
2007.4661,0.566554,0.195919
2007.4689,0.567081,0.195309
2007.4716,0.568641,0.194899
2007.4743,0.567336,0.194192
2007.4771,0.568612,0.194401
2007.4798,0.569112,0.19415
2007.4825,0.567601,0.194301
2007.4853,0.569454,0.195397
2007.488,0.568267,0.193828
2007.4908,0.567366,0.194809
2007.4935,0.56769,0.194275
2007.4962,0.567559,0.194036
2007.499,0.569292,0.19425
2007.5017,0.568529,0.193365
2007.5044,0.567584,0.19379
2007.5072,0.567504,0.19534
2007.5099,0.569319,0.195387
2007.5127,0.566516,0.194038
2007.5154,0.566186,0.193875
2007.5181,0.568057,0.193963
2007.5209,0.567098,0.192309
2007.5236,0.568208,0.192709
2007.5264,0.567221,0.192937
2007.5291,0.569715,0.194779
2007.5318,0.566445,0.193676
2007.5346,0.56781,0.193005
2007.5373,0.567705,0.19274
2007.54,0.567067,0.195569
2007.5428,0.567667,0.194869
2007.5455,0.56806,0.194431
2007.5483,0.56786,0.19322
2007.551,0.567163,0.193524
2007.5537,0.569731,0.192606
2007.5565,0.568657,0.193104
2007.5592,0.567109,0.192239
2007.5619,0.567288,0.193056
2007.5647,0.5662,0.194359
2007.5674,0.566188,0.193488
2007.5702,0.566415,0.193688
2007.5729,0.565045,0.194124
2007.5756,0.567156,0.194443
2007.5784,0.56886,0.194359
2007.5811,0.567006,0.19412
2007.5838,0.567043,0.195412
2007.5866,0.570021,0.198218
2007.5893,0.566161,0.195449
2007.5921,0.567507,0.195691
2007.5948,0.56751,0.194288
2007.5975,0.568783,0.194412
2007.6003,0.567515,0.194896
2007.603,0.5655,0.194563
2007.6057,0.564185,0.194336
2007.6085,0.564697,0.195302
2007.6112,0.565342,0.194841
2007.614,0.565521,0.194435
2007.6167,0.566853,0.194714
2007.6194,0.563914,0.194948
2007.6222,0.566645,0.19444
2007.6249,0.565563,0.194851
2007.6277,0.563198,0.194563
2007.6304,0.564626,0.194027
2007.6331,0.563525,0.195482
2007.6359,0.565547,0.194218
2007.6386,0.565454,0.194871
2007.6413,0.565509,0.196291
2007.6441,0.5665,0.193883
2007.6468,0.565969,0.19589
2007.6496,0.565296,0.196955
2007.6523,0.567413,0.19523
2007.655,0.567676,0.19521
2007.6578,0.566794,0.195028
2007.6605,0.56701,0.195403
2007.6632,0.566808,0.194951
2007.666,0.565157,0.193856
2007.6687,0.565799,0.19493
2007.6715,0.566628,0.19715
2007.6742,0.563262,0.198291
2007.6769,0.565422,0.198403
2007.6797,0.565736,0.195263
2007.6824,0.564929,0.194817
2007.6851,0.565604,0.19676
2007.6879,0.564557,0.194682
2007.6906,0.563085,0.194881
2007.6934,0.566271,0.196674
2007.6961,0.566712,0.194695
2007.6988,0.565062,0.196762
2007.7043,0.564751,0.193544
2007.707,0.564468,0.196458
2007.7098,0.564912,0.19444
2007.7125,0.564782,0.195938
2007.7153,0.566757,0.195493
2007.718,0.564184,0.196342
2007.7207,0.564952,0.198002
2007.7235,0.564537,0.19605
2007.7262,0.564484,0.196193
2007.729,0.565829,0.197616
2007.7317,0.564745,0.195834
2007.7344,0.564297,0.194764
2007.7372,0.564734,0.19578
2007.7399,0.563898,0.195549
2007.7426,0.565216,0.195938
2007.7454,0.563286,0.195758
2007.7481,0.564119,0.194914
2007.7509,0.56362,0.195518
2007.7536,0.564674,0.195523
2007.7563,0.56357,0.196733
2007.7591,0.569432,0.199105
2007.7618,0.563973,0.194745
2007.7645,0.564958,0.196372
2007.7673,0.562753,0.195694
2007.77,0.566444,0.195819
2007.7728,0.564185,0.195773
2007.7755,0.562404,0.195356
2007.7782,0.563799,0.194917
2007.781,0.562503,0.195134
2007.7837,0.563051,0.194892
2007.7864,0.560905,0.194433
2007.7892,0.561545,0.194606
2007.7919,0.561745,0.19538
2007.7947,0.562648,0.195406
2007.7974,0.56186,0.194951
2007.8001,0.560148,0.193447
2007.8029,0.563196,0.194022
2007.8056,0.565044,0.194196
2007.8084,0.564131,0.196532
2007.8111,0.565374,0.197305
2007.8138,0.562167,0.195927
2007.8166,0.562939,0.195009
2007.8193,0.562875,0.196343
2007.822,0.563964,0.195933
2007.8248,0.56221,0.195069
2007.8275,0.562746,0.196492
2007.8303,0.562356,0.19481
2007.833,0.562302,0.195874
2007.8357,0.563437,0.194162
2007.8385,0.562629,0.194755
2007.8412,0.561568,0.193848
2007.8439,0.561836,0.195244
2007.8467,0.561897,0.195491
2007.8494,0.560788,0.194734
2007.8522,0.562004,0.192821
2007.8549,0.561934,0.192919
2007.8576,0.560955,0.196055
2007.8604,0.560393,0.192923
2007.8631,0.560962,0.19385
2007.8658,0.560523,0.193027
2007.8686,0.561295,0.193436
2007.8713,0.560557,0.194736
2007.8741,0.560401,0.194563
2007.8768,0.559678,0.194007
2007.8795,0.56067,0.193817
2007.8823,0.559941,0.194626
2007.885,0.560026,0.194746
2007.8877,0.56096,0.194024
2007.8905,0.562678,0.1932
2007.8932,0.563121,0.193851
2007.896,0.562369,0.194023
2007.8987,0.561252,0.192958
2007.9014,0.561859,0.194097
2007.9042,0.561152,0.193942
2007.9069,0.560798,0.194514
2007.9097,0.560551,0.193437
2007.9124,0.559854,0.193423
2007.9151,0.56229,0.193131
2007.9179,0.562124,0.1935
2007.9206,0.56324,0.194723
2007.9233,0.562129,0.19577
2007.9261,0.559561,0.193255
2007.9288,0.56148,0.195139
2007.9316,0.558581,0.193492
2007.9343,0.560698,0.195892
2007.937,0.560583,0.193563
2007.9398,0.560989,0.195653
2007.9425,0.559764,0.194313
2007.9452,0.560278,0.195343
2007.948,0.560235,0.195714
2007.9507,0.559704,0.194269
2007.9535,0.561209,0.194704
2007.9562,0.559494,0.194648
2007.9589,0.55809,0.192821
2007.9617,0.559523,0.196044
2007.9644,0.558683,0.193534
2007.9671,0.560163,0.195571
2007.9699,0.557725,0.195124
2007.9726,0.559535,0.191905
2007.9754,0.559428,0.19317
2007.9781,0.559229,0.193089
2007.9808,0.558346,0.194135
2007.9836,0.559401,0.194387
2007.9863,0.559839,0.193452
2007.989,0.559046,0.194926
2007.9918,0.560774,0.194836
2007.9945,0.560106,0.19656
2007.9973,0.560919,0.196453
2008,0.560728,0.197334
2008.0027,0.561202,0.195449
2008.0055,0.56173,0.194137
2008.0082,0.560639,0.194123
2008.011,0.55903,0.192643
2008.0137,0.566829,0.20013
2008.0164,0.559069,0.193356
2008.0192,0.559117,0.19343
2008.0219,0.558226,0.191945
2008.0246,0.557754,0.193073
2008.0274,0.556979,0.193765
2008.0301,0.558803,0.194647
2008.0329,0.559646,0.192773
2008.0356,0.560163,0.194901
2008.0383,0.560608,0.194596
2008.0411,0.560063,0.194052
2008.0438,0.560827,0.191355
2008.0465,0.560645,0.193541
2008.0493,0.561565,0.196137
2008.052,0.560692,0.19362
2008.0548,0.561339,0.194879
2008.0575,0.561763,0.194635
2008.0602,0.56131,0.194651
2008.063,0.563704,0.196862
2008.0657,0.562128,0.195449
2008.0684,0.561778,0.194438
2008.0712,0.56236,0.191015
2008.0739,0.558865,0.193444
2008.0767,0.559764,0.193544
2008.0794,0.562179,0.192543
2008.0821,0.561483,0.193002
2008.0849,0.561619,0.192663
2008.0876,0.562727,0.193634
2008.0903,0.563979,0.193271
2008.0931,0.561768,0.192667
2008.0958,0.5614,0.191114
2008.0986,0.55961,0.194101
2008.1013,0.560972,0.194348
2008.104,0.561693,0.193596
2008.1068,0.562064,0.19302
2008.1095,0.562284,0.193379
2008.1123,0.560116,0.193596
2008.115,0.561599,0.193987
2008.1177,0.560222,0.193755
2008.1205,0.56043,0.193298
2008.1232,0.559206,0.192494
2008.1259,0.558793,0.193556
2008.1287,0.560655,0.193763
2008.1314,0.560197,0.193763
2008.1342,0.560069,0.192087
2008.1369,0.560128,0.191842
2008.1396,0.560045,0.191123
2008.1424,0.563084,0.19553
2008.1451,0.559557,0.192345
2008.1478,0.559217,0.189589
2008.1506,0.560665,0.192277
2008.1533,0.559099,0.191853
2008.1561,0.559549,0.191912
2008.1588,0.559587,0.191895
2008.1615,0.557878,0.192337
2008.1643,0.558553,0.191967
2008.167,0.559649,0.190929
2008.1697,0.558178,0.191726
2008.1725,0.558625,0.192245
2008.1752,0.559666,0.193255
2008.178,0.558827,0.19339
2008.1807,0.55944,0.193067
2008.1834,0.559714,0.192138
2008.1862,0.559059,0.190567
2008.1889,0.558557,0.1924
2008.1916,0.558748,0.192853
2008.1944,0.557622,0.191539
2008.1971,0.55691,0.191231
2008.1999,0.558058,0.190464
2008.2026,0.558978,0.192866
2008.2053,0.557628,0.191403
2008.2081,0.559689,0.189813
2008.2108,0.558419,0.189731
2008.2136,0.559443,0.190457
2008.2163,0.558524,0.190942
2008.219,0.557831,0.191366
2008.2218,0.557875,0.192827
2008.2245,0.557204,0.190494
2008.2272,0.558352,0.190742
2008.23,0.557539,0.190951
2008.2327,0.557102,0.190723
2008.2355,0.555569,0.191873
2008.2382,0.556469,0.191491
2008.2409,0.555534,0.190873
2008.2437,0.556115,0.193355
2008.2464,0.556148,0.191093
2008.2491,0.556527,0.192304
2008.2519,0.556593,0.192951
2008.2546,0.555723,0.191968
2008.2574,0.556716,0.192317
2008.2601,0.555177,0.192426
2008.2628,0.555062,0.190583
2008.2656,0.553209,0.193283
2008.2683,0.5533,0.192326
2008.271,0.555087,0.192482
2008.2738,0.556296,0.191325
2008.2765,0.555297,0.192253
2008.2793,0.555441,0.193766
2008.282,0.556699,0.193411
2008.2847,0.556654,0.192342
2008.2875,0.558936,0.190338
2008.2902,0.554359,0.191422
2008.293,0.555662,0.190909
2008.2957,0.554095,0.191982
2008.2984,0.558565,0.193587
2008.3012,0.55673,0.192061
2008.3039,0.55514,0.190817
2008.3066,0.55553,0.191712
2008.3094,0.557018,0.192031
2008.3121,0.555975,0.191233
2008.3149,0.554789,0.192256
2008.3176,0.555398,0.191403
2008.3203,0.556274,0.191913
2008.3231,0.555135,0.192109
2008.3258,0.55908,0.193148
2008.3285,0.554626,0.191025
2008.3313,0.554303,0.191377
2008.334,0.555043,0.190796
2008.3368,0.55534,0.190928
2008.3395,0.555611,0.191645
2008.3422,0.5548,0.190432
2008.345,0.555374,0.190735
2008.3477,0.554717,0.190938
2008.3504,0.551738,0.189821
2008.3532,0.553837,0.189732
2008.3559,0.554387,0.190245
2008.3587,0.553622,0.189598
2008.3614,0.550696,0.189024
2008.3641,0.553035,0.189414
2008.3669,0.554174,0.19083
2008.3696,0.553509,0.189094
2008.3723,0.55465,0.189466
2008.3751,0.553013,0.190055
2008.3778,0.553524,0.189622
2008.3806,0.553713,0.189185
